Date,Area Name,Road/Intersection Name,Traffic Volume,Average Speed,Travel Time Index,Congestion Level,Road Capacity Utilization,Incident Reports,Environmental Impact,Parking Usage
2022-04-29,Yeshwanthpur,Yeshwanthpur Circle,19755,67.74988413536465,1.0499533252962585,59.25995043575788,100.0,1,89.50999999999999,60.146294285099415
2022-04-30,Indiranagar,100 Feet Road,25391,36.91442047344609,1.5,76.5568869089397,100.0,3,100.782,52.13723032623045
2022-04-30,Indiranagar,CMH Road,27268,43.890021156230894,1.5,90.22560578937585,100.0,3,104.536,77.6581639835695
2022-04-30,Whitefield,Marathahalli Bridge,12485,48.11039065368078,1.1974309754688728,40.34929308454987,60.115510550804856,1,74.97,83.29650156103399
2022-04-30,Whitefield,ITPL Main Road,29774,37.86015807634625,1.5,100.0,100.0,2,109.548,84.81806334582363
2022-04-30,Koramangala,Sarjapur Road,15281,45.46085013540464,1.1670420989209587,45.17753391052585,76.62041449193514,1,80.562,94.84815608553085
2022-04-30,Electronic City,Hosur Road,20626,41.89603515044934,1.3707762492480433,59.2419595194871,100.0,1,91.25200000000001,66.23123619892222
2022-04-30,Electronic City,Silk Board Junction,12915,63.105348413515586,1.0289144930201268,50.91685905608382,65.68930807227889,0,75.83,53.020093439646345
2022-04-30,M.G. Road,Anil Kumble Circle,51898,27.145880066773433,1.5,100.0,100.0,2,153.796,59.801460085175385
2022-04-30,Jayanagar,South End Circle,25959,34.61348231172675,1.5,95.2984370419754,100.0,2,101.918,83.92649227184711
2022-04-30,Hebbal,Hebbal Flyover,15140,47.357870641980334,1.0638308931146854,58.23769432073403,80.60723910553779,0,80.28,85.04910030109134
2022-04-30,Hebbal,Ballari Road,16492,47.310710744819204,1.3184148619454248,45.13438576583896,85.8852705128761,2,82.98400000000001,99.72827841042883
2022-05-01,Indiranagar,100 Feet Road,11109,25.516214932678487,1.1042517191499865,30.482545405384478,51.93427479912863,0,72.218,97.32290472952748
2022-05-01,Indiranagar,CMH Road,49897,50.511225894664136,1.5,100.0,100.0,0,149.79399999999998,55.771681999175456
2022-05-01,Whitefield,Marathahalli Bridge,12337,38.04897337923473,1.2826243257291992,48.52816649827337,64.53273203142385,0,74.674,68.14143623634368
2022-05-01,Koramangala,Sarjapur Road,33182,40.427746739125624,1.5,100.0,100.0,4,116.364,86.88055808660664
2022-05-01,Electronic City,Silk Board Junction,6356,45.56167256467118,1.3291801280088864,19.903459445357726,32.146209028549585,0,62.712,73.17507830835926
2022-05-01,M.G. Road,Trinity Circle,53732,38.13238249000712,1.5,100.0,100.0,1,157.464,58.185290906920955
2022-05-01,M.G. Road,Anil Kumble Circle,26419,48.23824612720908,1.5,95.44332149236939,100.0,1,102.838,72.10415085946747
2022-05-01,Jayanagar,Jayanagar 4th Block,41555,31.44453328809294,1.5,100.0,100.0,2,133.11,93.85193145216522
2022-05-01,Hebbal,Hebbal Flyover,19539,65.97543915047065,1.2954284154539575,74.35415802445719,93.86046687715196,2,89.078,65.98886445244499
2022-05-01,Yeshwanthpur,Yeshwanthpur Circle,11690,33.01073928536303,1.269185669244726,39.582825228474995,57.30424178086645,0,73.38,55.37357019843407
2022-05-01,Yeshwanthpur,Tumkur Road,22095,49.44874916677123,1.357872469733067,64.55516627741103,100.0,1,94.19,92.90390361124719
2022-05-02,Indiranagar,100 Feet Road,30608,52.47059144553514,1.5,100.0,100.0,1,111.21600000000001,71.89930107809829
2022-05-02,Indiranagar,CMH Road,21812,63.12356292509493,1.2378393815795912,71.10638263578566,100.0,3,93.624,89.31469644208491
2022-05-02,Whitefield,ITPL Main Road,21994,89.79084251025756,1.2827603606702882,78.20834719437143,100.0,3,93.988,59.64468718406887
2022-05-02,Koramangala,Sony World Junction,28866,55.72598540762519,1.5,100.0,100.0,3,107.732,53.90607153948721
2022-05-02,Koramangala,Sarjapur Road,46737,25.679631344126463,1.5,100.0,100.0,2,143.474,53.15526124293392
2022-05-02,M.G. Road,Trinity Circle,42214,48.258207169727854,1.5,100.0,100.0,1,134.428,52.79441341265376
2022-05-02,M.G. Road,Anil Kumble Circle,36517,24.560790197510165,1.5,100.0,100.0,3,123.034,72.81498208952779
2022-05-02,Jayanagar,Jayanagar 4th Block,38512,37.58401715534633,1.5,100.0,100.0,1,127.024,52.02228640615004
2022-05-02,Jayanagar,South End Circle,32150,35.820299293881156,1.5,100.0,100.0,0,114.3,57.32353800391585
2022-05-02,Hebbal,Ballari Road,22015,40.32453452117203,1.1465570666859222,78.47576898864547,100.0,4,94.03,71.19747536370751
2022-05-02,Yeshwanthpur,Tumkur Road,24946,54.40456578374197,1.0057229959176939,75.51658610401233,100.0,2,99.892,88.95686283987999
2022-05-03,Indiranagar,100 Feet Road,23214,56.07272972003804,1.3296597620799564,74.04635630330485,100.0,1,96.428,75.39100073454011
2022-05-03,Indiranagar,CMH Road,20585,56.322873748389384,1.1856900664756795,65.17825102461,100.0,1,91.17,63.68331270509133
2022-05-03,Whitefield,Marathahalli Bridge,27025,41.3695253999487,1.5,84.46623269798495,100.0,2,104.05,90.69580532830423
2022-05-03,Koramangala,Sony World Junction,63898,21.990665692359414,1.5,100.0,100.0,2,177.796,66.17736791483254
2022-05-03,Koramangala,Sarjapur Road,42815,38.90721375923101,1.5,100.0,100.0,3,135.63,87.955954779213
2022-05-03,M.G. Road,Anil Kumble Circle,39165,29.976092522799412,1.5,100.0,100.0,1,128.32999999999998,78.4286076570107
2022-05-03,Jayanagar,Jayanagar 4th Block,19347,29.820508850532967,1.3719854303122039,71.6238760665313,96.33880875425977,2,88.694,66.18621154934542
2022-05-03,Jayanagar,South End Circle,21190,27.566685979334316,1.2227157907675386,72.26714502828695,100.0,3,92.38,81.13466213099878
2022-05-03,Hebbal,Hebbal Flyover,18010,43.33902236982898,1.166736263704147,66.81036501862089,91.28071033402519,1,86.02000000000001,71.08994096422654
2022-05-03,Hebbal,Ballari Road,21454,60.07567453806985,1.2005371521699117,73.99375213322261,100.0,4,92.908,77.39572218383246
2022-05-03,Yeshwanthpur,Yeshwanthpur Circle,6823,52.96935925658596,1.187424550453365,29.651072285182572,35.20746310375778,1,63.646,52.65747960864739
2022-05-03,Yeshwanthpur,Tumkur Road,23470,45.17219582730561,1.3438270355244455,87.6084021821894,100.0,3,96.94,72.12686078886468
2022-05-04,Indiranagar,CMH Road,23912,54.87320711625677,1.0542548806082521,77.39127742745364,100.0,1,97.824,79.29845893499478
2022-05-04,Whitefield,Marathahalli Bridge,37008,34.394230597485446,1.5,100.0,100.0,3,124.016,79.77521076430514
2022-05-04,Whitefield,ITPL Main Road,23928,37.58428741106492,1.1705278667217258,84.01088530573185,100.0,1,97.856,82.86065998342336
2022-05-04,Koramangala,Sarjapur Road,29023,38.58920508872643,1.5,100.0,100.0,0,108.04599999999999,96.83597396636756
2022-05-04,Electronic City,Hosur Road,16367,47.07882428633328,1.1333672005784066,44.91256446692317,84.32995505461676,1,82.73400000000001,79.49803232380444
2022-05-04,M.G. Road,Trinity Circle,39235,29.227790436178864,1.5,100.0,100.0,2,128.47,52.27627498998717
2022-05-04,M.G. Road,Anil Kumble Circle,23182,34.528156447517716,1.2848435731414303,70.50614004674883,100.0,5,96.364,61.2365822085849
2022-05-04,Jayanagar,Jayanagar 4th Block,18097,56.418965369680095,1.2141795998589737,67.53935739997759,90.39026737025473,1,86.194,74.74195339099374
2022-05-04,Jayanagar,South End Circle,28386,45.46879032323288,1.5,91.90389402583769,100.0,3,106.77199999999999,71.86815314258888
2022-05-04,Hebbal,Ballari Road,10566,54.668834167557435,1.3378039673069142,37.23092478002072,49.173696138920235,0,71.132,93.39139568656847
2022-05-04,Yeshwanthpur,Yeshwanthpur Circle,15848,60.026978663441966,1.2579929048212566,50.31432236095904,76.32267821267568,1,81.696,62.435784098943124
2022-05-04,Yeshwanthpur,Tumkur Road,36833,27.867679893754456,1.5,100.0,100.0,2,123.666,68.35645447184599
2022-05-05,Indiranagar,100 Feet Road,30798,38.367229815965,1.5,100.0,100.0,3,111.596,99.12939057759004
2022-05-05,Koramangala,Sony World Junction,45636,38.35696582154742,1.5,100.0,100.0,3,141.272,75.8157994424559
2022-05-05,M.G. Road,Trinity Circle,53459,40.3874092567595,1.5,100.0,100.0,3,156.918,76.68507485882759
2022-05-05,Jayanagar,Jayanagar 4th Block,27373,38.95144333156907,1.5,100.0,100.0,1,104.74600000000001,77.99702195183382
2022-05-05,Jayanagar,South End Circle,37157,46.41830927736233,1.5,100.0,100.0,2,124.314,91.07778502289962
2022-05-05,Hebbal,Ballari Road,47146,31.089502740209078,1.5,100.0,100.0,0,144.292,84.44465540162236
2022-05-05,Yeshwanthpur,Tumkur Road,16369,54.67429419154058,1.2883730193367644,60.210649236356524,86.1839897130397,0,82.738,76.26030347285442
2022-05-06,Indiranagar,100 Feet Road,46696,56.74837707063181,1.5,100.0,100.0,1,143.392,84.48443403311455
2022-05-06,Whitefield,Marathahalli Bridge,41527,37.274672678806986,1.5,100.0,100.0,4,133.054,60.43502080709047
2022-05-06,Koramangala,Sony World Junction,57740,41.291352982577834,1.5,100.0,100.0,2,165.48000000000002,69.03837860788599
2022-05-06,Koramangala,Sarjapur Road,46602,34.17409674583488,1.5,100.0,100.0,5,143.204,50.680707362805045
2022-05-06,Electronic City,Hosur Road,14638,51.47407526599769,1.2005551072019536,56.435647077216444,68.59240421610619,1,79.276,91.63785279355189
2022-05-06,Electronic City,Silk Board Junction,23124,41.895889617400236,1.201471029368425,83.68954057373249,100.0,6,96.24799999999999,99.63686522377435
2022-05-06,M.G. Road,Trinity Circle,34565,38.10479277005933,1.5,100.0,100.0,1,119.13,70.25732191790448
2022-05-06,M.G. Road,Anil Kumble Circle,38155,27.087504702324324,1.5,100.0,100.0,6,126.31,60.72469371946912
2022-05-06,Jayanagar,South End Circle,17842,45.798568357693036,1.3783711445184301,59.622820426601486,93.47413878583697,0,85.684,81.34018151227366
2022-05-06,Hebbal,Ballari Road,18017,36.203936908360106,1.3681050391979814,66.16720391476734,86.49578921519375,2,86.03399999999999,83.45987246894003
2022-05-06,Yeshwanthpur,Yeshwanthpur Circle,21905,41.74336778684,1.1254643636702675,72.09853755875332,100.0,3,93.81,97.35441623763475
2022-05-06,Yeshwanthpur,Tumkur Road,31702,20.393296174820094,1.5,100.0,100.0,3,113.404,90.9119014095965
2022-05-07,Indiranagar,100 Feet Road,44744,28.900972930507976,1.5,100.0,100.0,2,139.488,99.99504885046159
2022-05-07,Whitefield,Marathahalli Bridge,24896,30.443182734064848,1.1865788359035565,84.50203829771235,100.0,4,99.792,68.98951307389777
2022-05-07,Whitefield,ITPL Main Road,22829,39.1983627787548,1.0168510947811982,67.54888371858827,100.0,0,95.658,53.05535392344665
2022-05-07,Koramangala,Sarjapur Road,17036,40.83100363880611,1.268491231142668,50.67631128127587,82.18048633153633,0,84.072,89.12528179746796
2022-05-07,Electronic City,Hosur Road,15931,46.33238286586444,1.054037822638124,56.37631312341411,79.87138196590652,0,81.862,50.77937923876819
2022-05-07,M.G. Road,Anil Kumble Circle,34668,30.171993113150503,1.5,100.0,100.0,4,119.336,50.68719173454786
2022-05-07,Hebbal,Hebbal Flyover,10227,34.09607801192561,1.2414022013798478,37.82774237184797,50.070140126636204,2,70.45400000000001,84.31433813085214
2022-05-07,Yeshwanthpur,Tumkur Road,7161,42.18629464472757,1.054541518044303,26.319037489806906,34.05168877893458,0,64.322,79.30751620815133
2022-05-08,Indiranagar,CMH Road,11286,61.55433080903119,1.1228833547292763,30.701215874610682,59.82903954556566,0,72.572,58.04526419817502
2022-05-08,Whitefield,Marathahalli Bridge,21194,33.70184969735437,1.3234834579282975,64.45309112978703,100.0,1,92.388,79.7006350454042
2022-05-08,Koramangala,Sarjapur Road,16583,27.437697655204232,1.2824009638268765,61.47556684972472,84.02037427306733,0,83.166,95.2792292298702
2022-05-08,Electronic City,Silk Board Junction,19715,43.57714307554852,1.0439111580229568,68.66704641264758,97.9520964641674,0,89.43,86.27078153932257
2022-05-08,M.G. Road,Trinity Circle,51935,20.0,1.5,100.0,100.0,1,153.87,50.301102018420316
2022-05-08,M.G. Road,Anil Kumble Circle,26821,35.09511839940994,1.5,81.88942606963171,100.0,4,103.642,76.87440764170958
2022-05-08,Jayanagar,South End Circle,23020,49.3053789319813,1.0833331429954143,72.25769670355233,100.0,4,96.03999999999999,62.84918312437412
2022-05-08,Hebbal,Ballari Road,16972,25.435925488207637,1.1645363161660087,56.6482072408279,88.00512879616403,2,83.944,56.2361885026129
2022-05-09,Indiranagar,100 Feet Road,22545,57.17548021950716,1.0540281425223736,71.44755451835499,100.0,7,95.09,83.11577622210633
2022-05-09,Indiranagar,CMH Road,37490,23.41998193477768,1.5,100.0,100.0,4,124.98,84.07229380599105
2022-05-09,Whitefield,ITPL Main Road,8159,55.3873474414457,1.1324377168001423,24.076326187888608,38.69751220190906,0,66.318,88.6758626135647
2022-05-09,Koramangala,Sony World Junction,17034,53.21564124624614,1.0845652063103617,61.68440253383035,86.63263377040728,1,84.068,78.26462047589487
2022-05-09,Koramangala,Sarjapur Road,30666,38.26563015863055,1.5,100.0,100.0,1,111.332,76.55768654496264
2022-05-09,M.G. Road,Trinity Circle,54921,32.20963265942776,1.5,100.0,100.0,1,159.84199999999998,99.85460088051244
2022-05-09,M.G. Road,Anil Kumble Circle,40367,29.439474425205965,1.5,100.0,100.0,4,130.73399999999998,63.37818115407537
2022-05-09,Jayanagar,Jayanagar 4th Block,9172,63.9557477322856,1.1985499231891417,26.58224092433378,49.90673437531737,0,68.344,94.03117579875112
2022-05-09,Jayanagar,South End Circle,20847,56.87505520512655,1.298660573135038,73.89490801549964,100.0,2,91.694,68.32808599357452
2022-05-10,Indiranagar,100 Feet Road,21238,42.67400761564514,1.0349391953925717,75.14789067842538,100.0,2,92.476,83.4874058843912
2022-05-10,Indiranagar,CMH Road,23432,51.12821044442915,1.0520654375510674,84.64032721209009,100.0,3,96.864,52.97014869453855
2022-05-10,Whitefield,Marathahalli Bridge,16371,35.587068638634186,1.0319943831762786,56.61906526327189,85.36126644813613,0,82.74199999999999,57.9745316915605
2022-05-10,Whitefield,ITPL Main Road,31647,52.776448188194294,1.5,100.0,100.0,6,113.294,62.87326662659628
2022-05-10,Koramangala,Sarjapur Road,44134,22.602898000296513,1.5,100.0,100.0,2,138.268,58.710075433824144
2022-05-10,Electronic City,Hosur Road,19384,49.58722845202067,1.225032421505865,57.278463449993566,92.09552717558313,1,88.768,80.17149292473835
2022-05-10,Yeshwanthpur,Tumkur Road,6961,57.52055091558079,1.3258426737499682,19.46169874643772,33.781498583230125,2,63.922,65.77696353649273
2022-05-11,Indiranagar,100 Feet Road,24471,56.51515145933001,1.2534529749064454,75.31958661663839,100.0,6,98.94200000000001,50.43406046131543
2022-05-11,Whitefield,ITPL Main Road,30318,37.22464862342473,1.5,100.0,100.0,2,110.636,98.43687444473733
2022-05-11,Koramangala,Sarjapur Road,60655,39.10460221902078,1.5,100.0,100.0,3,171.31,54.06960290089791
2022-05-11,M.G. Road,Trinity Circle,23617,37.9383779317793,1.3850608560909707,81.7552116156092,100.0,3,97.23400000000001,75.86482479450366
2022-05-11,Jayanagar,South End Circle,28174,37.461704303625716,1.5,90.05843295590957,100.0,4,106.348,64.30604539118936
2022-05-11,Hebbal,Hebbal Flyover,18957,58.985322446780685,1.2023363449836235,66.08393436702237,98.88137922306656,1,87.914,73.62425126856911
2022-05-11,Hebbal,Ballari Road,9214,29.35105080964222,1.2208306785124992,26.56832983707346,50.910595723854115,0,68.428,63.03132566685378
2022-05-11,Yeshwanthpur,Yeshwanthpur Circle,7454,50.51398342778242,1.025301612349717,22.144018853074893,41.82286613849495,0,64.908,79.80656940641309
2022-05-12,Indiranagar,100 Feet Road,36038,31.92710161325282,1.5,100.0,100.0,1,122.076,99.82770540879405
2022-05-12,Indiranagar,CMH Road,41356,26.439989647255555,1.5,100.0,100.0,3,132.712,70.70139618776804
2022-05-12,Whitefield,Marathahalli Bridge,15194,39.92971737208976,1.0044955930661508,45.190574960420726,74.29711581932374,0,80.388,54.85178892549625
2022-05-12,Whitefield,ITPL Main Road,16523,24.941937783859302,1.2644335069075419,60.05777891083482,80.07403042563267,0,83.04599999999999,99.98281544781693
2022-05-12,Koramangala,Sony World Junction,52602,31.8331651203659,1.5,100.0,100.0,2,155.204,51.459542024723405
2022-05-12,Koramangala,Sarjapur Road,41982,35.3764737216936,1.5,100.0,100.0,4,133.964,59.11643812775356
2022-05-12,Electronic City,Silk Board Junction,18325,33.234520260587566,1.2270149470141674,69.53286400895293,92.89776640596514,0,86.65,85.01422160346488
2022-05-12,Hebbal,Hebbal Flyover,8536,47.43620021489824,1.3440822548826905,27.36830579469478,44.63510476458275,1,67.072,89.83291869249187
2022-05-13,Indiranagar,CMH Road,37075,30.915004818437936,1.5,100.0,100.0,2,124.15,64.04805265865107
2022-05-13,Koramangala,Sony World Junction,57299,46.97494516564363,1.5,100.0,100.0,4,164.598,95.38799956202362
2022-05-13,Koramangala,Sarjapur Road,59488,27.385444432361492,1.5,100.0,100.0,6,168.976,99.37769144307828
2022-05-13,Electronic City,Silk Board Junction,15577,29.13472356342357,1.2415268875873087,47.76285350664462,82.09113897950348,1,81.154,83.14979481994504
2022-05-13,M.G. Road,Trinity Circle,41495,42.217672558611554,1.5,100.0,100.0,0,132.99,81.50223603206766
2022-05-13,M.G. Road,Anil Kumble Circle,54447,52.15088195332524,1.5,100.0,100.0,4,158.894,74.29942472829529
2022-05-13,Jayanagar,Jayanagar 4th Block,32081,43.56687789318613,1.5,100.0,100.0,2,114.162,86.2600198297877
2022-05-13,Jayanagar,South End Circle,17628,29.329534271939938,1.3663826381862711,60.478744593750136,85.24117686232358,0,85.256,79.34927415033947
2022-05-13,Hebbal,Ballari Road,28513,26.435804270386306,1.5,100.0,100.0,0,107.02600000000001,70.7248762569475
2022-05-14,Indiranagar,100 Feet Road,22198,66.04179275116769,1.3642064039728026,73.82610765561434,100.0,3,94.396,79.57551098845009
2022-05-14,Indiranagar,CMH Road,23166,47.213048939765564,1.1501231368113969,68.48052139663076,100.0,1,96.332,72.11945585537283
2022-05-14,Koramangala,Sony World Junction,30001,40.60270477118585,1.5,97.96049369807845,100.0,0,110.00200000000001,67.49256935151963
2022-05-14,Electronic City,Silk Board Junction,9359,35.47480938723757,1.2405971811899765,36.703246285735176,46.34902803549664,1,68.718,99.86912469126847
2022-05-14,M.G. Road,Trinity Circle,25936,24.230607473348652,1.5,86.8916507469797,100.0,2,101.872,65.38188040500448
2022-05-14,M.G. Road,Anil Kumble Circle,21780,42.170550246356406,1.2967037907563854,80.13678812150371,100.0,3,93.56,61.5183831712408
2022-05-14,Jayanagar,Jayanagar 4th Block,25976,33.35946767243931,1.5,78.22314512358604,100.0,2,101.952,78.90200558144001
2022-05-14,Yeshwanthpur,Yeshwanthpur Circle,23548,36.332673293396866,1.0218505155065938,81.11824774856572,100.0,3,97.096,68.04001966295846
2022-05-15,Indiranagar,CMH Road,22841,53.22842073216358,1.3689592109730035,80.31840029514366,100.0,0,95.682,93.07951763862496
2022-05-15,Whitefield,Marathahalli Bridge,17173,49.41488039260352,1.234954476303523,50.468069502026246,81.01722471491492,1,84.346,71.71138884964861
2022-05-15,Koramangala,Sarjapur Road,32697,20.0,1.5,100.0,100.0,6,115.394,74.90842078436727
2022-05-15,Electronic City,Silk Board Junction,27586,28.306337608812466,1.5,91.72945148803217,100.0,1,105.172,98.73684736287537
2022-05-15,M.G. Road,Trinity Circle,55125,25.69429292243337,1.5,100.0,100.0,1,160.25,81.82225139243786
2022-05-15,M.G. Road,Anil Kumble Circle,50403,39.0043199385628,1.5,100.0,100.0,3,150.80599999999998,68.84749555831948
2022-05-15,Jayanagar,Jayanagar 4th Block,14563,40.280078273766655,1.3058066244144526,40.67713474431876,76.98965225554804,2,79.126,56.57026859027319
2022-05-15,Hebbal,Hebbal Flyover,28319,35.533279658494386,1.5,100.0,100.0,3,106.638,94.9495528026047
2022-05-15,Hebbal,Ballari Road,17601,52.4958257137363,1.3755086444057558,48.888139906355896,83.06253262323301,0,85.202,74.72597814851423
2022-05-15,Yeshwanthpur,Tumkur Road,5435,47.24816736691475,1.1204662148005036,13.019309963356939,28.67672313572511,0,60.87,89.55948827816499
2022-05-16,Indiranagar,100 Feet Road,51625,54.37562720390904,1.5,100.0,100.0,2,153.25,80.46978817161204
2022-05-16,Indiranagar,CMH Road,11859,44.31561631175173,1.3600619005790622,44.03446325570271,64.25615170192911,0,73.718,72.65627034518025
2022-05-16,Whitefield,Marathahalli Bridge,22157,28.470654376270403,1.1537270541833486,80.89856702760758,100.0,3,94.314,91.0596379181807
2022-05-16,Koramangala,Sarjapur Road,49598,38.64711773208485,1.5,100.0,100.0,2,149.196,59.362347446936184
2022-05-16,M.G. Road,Anil Kumble Circle,39845,41.51386712186838,1.5,100.0,100.0,6,129.69,62.3772143509023
2022-05-16,Jayanagar,South End Circle,13839,37.04824987586166,1.393162093143876,52.82881606427424,68.99186754620486,1,77.678,88.6161022613183
2022-05-16,Hebbal,Ballari Road,32772,47.968796713609954,1.5,100.0,100.0,5,115.544,50.54477365126715
2022-05-17,Indiranagar,CMH Road,31178,23.20826781263691,1.5,100.0,100.0,3,112.356,72.83144945755708
2022-05-17,Koramangala,Sony World Junction,14877,36.814751943499346,1.0941800582507772,59.275225888315695,74.80790139011367,1,79.754,84.93678525751503
2022-05-17,Koramangala,Sarjapur Road,50672,42.070588584012036,1.5,100.0,100.0,2,151.344,60.987563219203366
2022-05-17,M.G. Road,Trinity Circle,55635,27.785592501697945,1.5,100.0,100.0,3,161.26999999999998,88.71801930907941
2022-05-17,M.G. Road,Anil Kumble Circle,30488,35.730821309274496,1.5,98.17253953808441,100.0,0,110.976,99.27481356960428
2022-05-17,Jayanagar,Jayanagar 4th Block,17758,34.80151512516476,1.220801711954127,53.416542732588375,84.05631686914106,1,85.51599999999999,83.19500460581455
2022-05-17,Hebbal,Ballari Road,18575,41.507705245846324,1.1827596283657962,71.60285048391738,93.02112791237762,3,87.15,58.57549114901214
2022-05-17,Yeshwanthpur,Tumkur Road,16193,51.88108024404269,1.3495828490989379,47.08326601303042,84.19355523645241,0,82.386,72.7251800491301
2022-05-18,Indiranagar,CMH Road,49780,37.789230971674435,1.5,100.0,100.0,2,149.56,99.84554446488863
2022-05-18,Whitefield,Marathahalli Bridge,16523,30.103903876489973,1.3624642538127572,63.33119918843461,78.16263777525826,0,83.04599999999999,54.744458761962555
2022-05-18,Whitefield,ITPL Main Road,22540,55.332990000544214,1.0342141437197847,71.05993835517046,100.0,1,95.08,86.93655527312015
2022-05-18,Koramangala,Sony World Junction,43310,58.599002133108435,1.5,100.0,100.0,1,136.62,95.82326531162697
2022-05-18,Electronic City,Silk Board Junction,19015,46.93655316631493,1.353537721673737,70.22254695800922,99.53291271941704,1,88.03,71.76361194319706
2022-05-18,Jayanagar,Jayanagar 4th Block,29377,44.94518116028477,1.5,94.49403566525746,100.0,1,108.75399999999999,81.88557119433568
2022-05-18,Jayanagar,South End Circle,35575,43.94290528046484,1.5,100.0,100.0,1,121.15,84.26053731692346
2022-05-18,Hebbal,Hebbal Flyover,26320,33.141943899002214,1.5,79.62390861334325,100.0,3,102.64,57.97207058101062
2022-05-19,Indiranagar,100 Feet Road,34525,48.4648059555603,1.5,100.0,100.0,0,119.05,59.5295150560413
2022-05-19,Indiranagar,CMH Road,46721,40.1486117993516,1.5,100.0,100.0,3,143.442,67.86843395745593
2022-05-19,Whitefield,ITPL Main Road,13591,34.385270270763726,1.0432527889357501,46.2415137186379,70.59148633912554,0,77.182,71.7805928911112
2022-05-19,Koramangala,Sony World Junction,16086,54.4433685479671,1.3973919737334508,57.48724873402252,82.2983039575155,0,82.172,88.95224350987161
2022-05-19,Electronic City,Hosur Road,21032,37.06538530368842,1.0961495816125866,73.78624020307487,100.0,0,92.064,82.9645736394107
2022-05-19,M.G. Road,Trinity Circle,42380,28.572846778897357,1.5,100.0,100.0,6,134.76,66.0115020484261
2022-05-19,M.G. Road,Anil Kumble Circle,39479,40.95771996610703,1.5,100.0,100.0,1,128.958,79.27959126102272
2022-05-19,Jayanagar,South End Circle,17304,55.6418395292862,1.214319626226258,60.658838719046656,84.99809649585916,0,84.608,64.21052934595318
2022-05-19,Yeshwanthpur,Yeshwanthpur Circle,14915,56.651571238945216,1.076392812216081,47.812574783901425,74.96172499981623,1,79.83,98.89459289552298
2022-05-20,Indiranagar,100 Feet Road,45393,42.798745284307934,1.5,100.0,100.0,1,140.786,55.4868723606225
2022-05-20,Indiranagar,CMH Road,21303,45.99229623381073,1.1125113800292443,71.33010584347582,100.0,0,92.606,71.45616588909441
2022-05-20,Whitefield,Marathahalli Bridge,19892,41.95599059881499,1.2604502979809298,70.96190389430033,95.7107123945057,1,89.78399999999999,85.68540511371621
2022-05-20,Whitefield,ITPL Main Road,14529,43.44796087133242,1.3000088761551123,54.184415745922095,73.387666896009,0,79.05799999999999,60.118178016089466
2022-05-20,Koramangala,Sony World Junction,47068,33.406414252435354,1.5,100.0,100.0,2,144.136,78.35865500926008
2022-05-20,Koramangala,Sarjapur Road,42878,35.74681639454239,1.5,100.0,100.0,2,135.756,86.28277318219332
2022-05-20,M.G. Road,Anil Kumble Circle,38289,28.06303282911299,1.5,100.0,100.0,2,126.578,61.21569546528926
2022-05-20,Jayanagar,Jayanagar 4th Block,26019,24.124859863823204,1.5,89.85016216941835,100.0,3,102.038,92.86656850663297
2022-05-20,Yeshwanthpur,Yeshwanthpur Circle,12596,42.42725109857047,1.1285954771160762,44.55086820999162,66.92478055586821,1,75.19200000000001,98.54933259518035
2022-05-21,Indiranagar,100 Feet Road,25966,35.12390076194008,1.5,93.92848196543446,100.0,1,101.932,89.05488775620984
2022-05-21,Indiranagar,CMH Road,29655,32.46666258513256,1.5,92.39193388588168,100.0,4,109.31,58.38486614561468
2022-05-21,Koramangala,Sony World Junction,48220,26.208360545634935,1.5,100.0,100.0,1,146.44,80.9036339860831
2022-05-21,Electronic City,Hosur Road,10947,31.02785754075409,1.0899994708070284,33.54197357089506,57.02042598661944,1,71.894,96.72827873535694
2022-05-21,M.G. Road,Trinity Circle,37674,28.541510117059815,1.5,100.0,100.0,2,125.348,82.48404189726921
2022-05-21,M.G. Road,Anil Kumble Circle,49801,34.190120905978326,1.5,100.0,100.0,1,149.602,90.19381885720998
2022-05-21,Hebbal,Hebbal Flyover,30208,37.012129708598124,1.5,100.0,100.0,4,110.416,53.68720825705803
2022-05-21,Yeshwanthpur,Tumkur Road,22700,37.61142498690806,1.0472235599047257,70.46350163628446,100.0,3,95.4,56.60780986521613
2022-05-22,Indiranagar,100 Feet Road,24370,44.3324082182267,1.0962500906917543,89.2662417984351,100.0,0,98.74000000000001,70.92827990686793
2022-05-22,Whitefield,Marathahalli Bridge,22535,42.342487591121554,1.1118780053427906,71.53910732782944,100.0,3,95.07,52.779031724203854
2022-05-22,Koramangala,Sony World Junction,39668,39.76010800065626,1.5,100.0,100.0,1,129.336,90.8849655923803
2022-05-22,Koramangala,Sarjapur Road,46507,35.10939742575924,1.5,100.0,100.0,3,143.014,89.0066924597546
2022-05-22,M.G. Road,Trinity Circle,33806,30.010212569441144,1.5,100.0,100.0,0,117.612,99.84054701628949
2022-05-22,Jayanagar,Jayanagar 4th Block,17478,45.61097635289099,1.397452056770149,51.92767666987476,89.49707361869278,0,84.956,88.33892122666217
2022-05-22,Yeshwanthpur,Yeshwanthpur Circle,13984,48.13412052663848,1.095285621131659,52.006623103306495,67.56285221212482,2,77.968,70.66255016166382
2022-05-23,Indiranagar,100 Feet Road,38115,23.364601594437815,1.5,100.0,100.0,1,126.23,95.56540815812855
